11	0316731056	9780316731058	The Steep Approach to Garbadale	https://images.gr-assets.com/books/1331881641m/886104.jpg	https://images.gr-assets.com/books/1331881641s/886104.jpg		390	2007	1	Dark family secrets, a long-lost love affair and a multi-million pound gaming business lie at the heart of Iain Banks's fabulous new novel. The Wopuld family built its fortune on a board game called Empire! ? now a hugely successful computer game. So successful, the American Spraint Corp wants to buy the firm out. Young renegade Alban, who has been evading the family clutches for years, is run to ground and persuaded to attend the forthcoming family gathering ? part birthday party, part Extraordinary General Meeting ? convened by Win, Wopuld matriarch and most powerful member of the board, at Garbadale, the family's highland castle. Being drawn back into the bosom of the clan brings an inevitable and disconcerting confrontation with Alban's past. What drove his mother to take her own life? And is he yet ready to see Sophie, his beautiful, enchanting cousin and teenage love, at the EGM? Grandmother Win's revelations will radically alter Alban's perspective for ever.
12			The Quarry	https://images.gr-assets.com/books/1369927748m/17909006.jpg	https://images.gr-assets.com/books/1369927748s/17909006.jpg		336	2013	1	Kit doesn’t know who his mother is. What he does know, however, is that his father, Guy, is dying of cancer.<br /><br />Feeling his death is imminent, Guy gathers around him his oldest friends – or at least the friends with the most to lose by his death.<br /><br />Paul – the rising star in the Labour party who dreads the day a tape they all made at university might come to light; Alison and Robbie, corporate bunnies whose relationship is daily more fractious; Pris and Haze, once an item, now estranged, and finally Hol – friend, mentor, former lover and the only one who seemed to care.<br /><br />But what will happen to Kit when Guy is gone? And why isn’t Kit’s mother in the picture? As the friends reunite for Guy’s last days, old jealousies, affairs and lies come to light as Kit watches on.
13	0684855364	9780684855363	A Song of Stone	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png		288	1999	1	A European nation not unlike Bosnia: armed forces roam the lawless land where dark columns of smoke rise up from the surrounding farms and houses. The war is ending, perhaps ended. But for the castle and its occupants, a young lord and lady, the trouble is just beginning.<br /><br />Fearing an invasion of soldiers, the amorous couple takes to the road with the other refugees, disguised in rags. But the brutal female lieutenant of an outlaw band of guerrillas has other ideas. Just hours into their escape, the fleeing aristocrats are delivered back to the castle, where, now prisoners in their own home, they become pawns in the lieutenant's dangerous game of desire, deceit, and death.<br /><br /><i>A Song of Stone</i> demonstrates Iain Banks's unique ability to combine gripping narrative with a soaring, voyaging imagination. This noir fable confirms his reputation as the master of things dark and debauched. Singular, haunting, and viciously wry, <i>A Song of Stone</i> is a tour de force of contemporary fiction.
14	034910171X	9780349101712	Canal Dreams	https://images.gr-assets.com/books/1328666008m/290566.jpg	https://images.gr-assets.com/books/1328666008s/290566.jpg		198	1990	1	Hisako Onoda, world famous cellist, refuses to fly. And so she travels to Europe as a passenger on a tanker bound through the Panama Canal. By the end of her journey she had ignited one soldier with an oxy-acetylene torch, stabbed another through the chest with the spike of her cello, clobbered a guard with the butt of a rifle and raked terrorists with machine-gun fire before frazzling the survivors in an oil-covered sea.
15	1844131955	9781844131952	Raw Spirit: In Search of the Perfect Dram	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png		388	2003	1	A tour of Scottish distilleries explores the history, personality and mystery of the water of life.<br /><br />As a native of Scotland, bestselling author Ian Banks has decided to undertake a tour of the distilleries of his homeland in a bid to uncover the unique spirit of the single malt.<br /><br />Visiting world-famous distilleries and also the small and obscure ones, Iain Banks embarks on a journey of discovery which educates him about the places, people and products surrounding the centuries-old tradition of whisky production.<br />Using various modes of transport -- island ferries, cars across the highlands and even bicycles -- Banks’ tour of Scotland combines history, literature and landscape in an entertaining and informative account of an exploration in which the arrival is by no means the most important part of the journey.
16	0356228347	9780356228341	Wasp Factory/Canal Dreams/Espedair Street/The Bridge/Walking on Glass	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png				1	
17	1408705877	9781408705872	Poems	https://images.gr-assets.com/books/1423259143m/24854376.jpg	https://images.gr-assets.com/books/1423259143s/24854376.jpg		162	2015	1	Banks took his poetry seriously and worked on it carefully, though he shared the results mainly with friends. Readers of Iain's novels will find in these poems many aspects of his writing with which they're already familiar: a humane and materialist sensibility, an unflinching stare at the damage people can do to each other, a warm appreciation of the joy they can give to each other, a revel in language, a geologically informed gaze on land and sea, a continued meditation on what it means for us to be mortal embodied minds with a fleeting but consequent existence between abysses of deep time. Ken MacLeod, Iain's long-time friend and collaborator, has collected his poems according to his wishes, and they are published here - most for the first time - alongside a selection of Ken's own poetry.
18	000764597X	9780007645978	Iain Banks Collection: The Wasp Factory/The Bridge/Walking on Glass	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png				1	
19	8842907987	9788842907985	Cyberpunk	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png		693	1994	1	Il cyberpunk è il fenomeno più innovativo emerso all'interno della fantascienza negli ultimi dieci anni, ma ormai ha travalicato i confini di un genere letterario, è diventato fenomeno multimediale, attraverso il cinema, la musica, le arti visive. Come tale è entrato nel vocabolario degli anni '90 per indicare un vasto e ramificato evento culturale che meglio di qualsiasi altro è in grado di interpretare il paesaggio globale, multiforme e tecnologizzato, nel quale vive l'umanità alle soglie del 2000, dall'intelligenza artificiale all'ingegneria genetica, dalle reti informatiche alla realtà virtuale. Se il fenomeno è esploso nell'opinione unanime di lettori e critici con "Neuromante" di William Gibson, il cyberpunk, nel decennio trascorso dalla pubblicazione di quel romanzo si è evoluto, propagato e trasformato, penetrando nella sensibilità di una ricchissima generazione di autori, spesso diversissimi tra loro, ma uniti dalla comune volontà creatriva di esplorare e interrogare il presente e il futuro con il linguaggio della fantascienza.<br /><br />Questa raccolta di romanzi e racconti inediti è in assoluto la più ampia, articolata ed esauriente mai apparsa sulla nuova fantascienza. Non è solo uno sguardo su un movimento letterario, ma un affascinante viaggio narrativo che traccia una mappa delle frontiere dell'immaginario alla fine del secondo millennio.
20	045050249X	9780450502491	Arrows Of Eros	https://images.gr-assets.com/books/1284998747m/2278924.jpg	https://images.gr-assets.com/books/1284998747s/2278924.jpg		262	1989	1	The scope of this collection of stories ranges from the mega-violence of Kim Newman to Stephen Gallagher's literary horror story, from the surreal nightmare landscapes of Simon Ounsley's "Growing Place" to the plain bizzare in the curious shape of "The Amorous Adventures of Hogfoot Right".
